"percent_total","request","type","domain","owner","owner_country","owner_lineage"
"2.78","https://usermatch.krxd.net/um/v2","image","krxd.net","Salesforce DMP","US","Salesforce DMP > Salesforce"
"2.78","https://visitor.fiftyt.com/p.gif","image","fiftyt.com","Fifty Technology","UK","Fifty Technology"
"2.78","https://w.ad.style/get","other","ad.style","","",""
"2.78","https://w.ad.style/get","xhr","ad.style","","",""
"2.78","https://w.ad.style/image/","image","ad.style","","",""
"2.78","https://w.ad.style/img/aslogo.svg","image","ad.style","","",""
"2.78","https://widgets.ad.style/native.js","script","ad.style","","",""
"2.78","https://widgets.wp.com/likes/index.html","document","wp.com","Wordpress","US","Wordpress > Automattic"
"2.78","https://wt.rqtrk.eu/6f4bcf39-b286-4d76-b513-ffb5541d5167-trk.js","script","rqtrk.eu","","",""
"2.78","https://www.facebook.com/tr/","ping","facebook.com","Facebook","US","Facebook"
"2.78","https://www.gstatic.com/mysidia/6548e2693f53f59daa3961d0dd1d6f1f.js","script","gstatic.com","Google","US","Google > Alphabet"
"2.78","https://www.gstatic.com/recaptcha/api2/logo_48.png","image","gstatic.com","Google","US","Google > Alphabet"
"2.78","https://www.paypal.com/de_DE/i/scr/pixel.gif","image","paypal.com","","",""
"2.78","https://www.paypalobjects.com/de_DE/DE/i/btn/btn_donateCC_LG.gif","image","paypalobjects.com","","",""
"2.78","https://www.paypalobjects.com/de_DE/i/scr/pixel.gif","image","paypalobjects.com","","",""
"2.78","https://www.youtube.com/s/player/72d3c60a/player_ias.vflset/de_DE/remote.js","script","youtube.com","YouTube","US","YouTube > Google > Alphabet"
"2.08","http://fonts.googleapis.com/css","stylesheet","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.08","https://a.sportradarserving.com/sync","image","sportradarserving.com","","",""
"2.08","https://a.sportradarserving.com/ul_cb/sync","image","sportradarserving.com","","",""
"2.08","https://ad.360yield.com/server_match","image","360yield.com","Improve Digital","NL","Improve Digital > Azerion"
"2.08","https://ad.360yield.com/ul_cb/server_match","image","360yield.com","Improve Digital","NL","Improve Digital > Azerion"
"2.08","https://ads.creative-serving.com/bsw_sync","image","creative-serving.com","","",""
"2.08","https://ads.creative-serving.com/ul_cb/bsw_sync","image","creative-serving.com","","",""
"2.08","https://ads.stickyadstv.com/user-matching","document","stickyadstv.com","StickyADS.tv","US","StickyADS.tv > Comcast"
"2.08","https://ads.themoneytizer.com/bidder1/moneybid.js","xhr","themoneytizer.com","","",""
"2.08","https://ads.themoneytizer.com/lib_watermark.js","script","themoneytizer.com","","",""
"2.08","https://ads.themoneytizer.com/media/tm.png","image","themoneytizer.com","","",""
"2.08","https://ajax.googleapis.com/ajax/libs/jqueryui/1.13.1/themes/smoothness/jquery-ui.css","stylesheet","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"2.08","https://ap.lijit.com/pixel","document","lijit.com","Sovrn","US","Sovrn > Federated Media"
"2.08","https://api.cleverpush.com/channel/QTWrbN5zWDT3m4obs/config","fetch","cleverpush.com","","",""
"2.08","https://apis.google.com/js/platform.js","script","google.com","Google","US","Google > Alphabet"
"2.08","https://b1h.zemanta.com/api/bidder/prebid/bid/","xhr","zemanta.com","","",""
"2.08","https://b1h.zemanta.com/usersync/prebid","image","zemanta.com","","",""
"2.08","https://bidder.criteo.com/cdb","xhr","criteo.com","Criteo","FR","Criteo"
"2.08","https://bidder.criteo.com/csm/events","ping","criteo.com","Criteo","FR","Criteo"
"2.08","https://c0.wp.com/c/6.1.1/wp-includes/css/dashicons.min.css","stylesheet","wp.com","Wordpress","US","Wordpress > Automattic"
"2.08","https://c0.wp.com/c/6.1.1/wp-includes/js/imagesloaded.min.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"2.08","https://c21lg-d.media.net/log","image","media.net","Media.net","US","Media.net"
"2.08","https://cdn.connectad.io/connectmyusers.php","document","connectad.io","","",""
"2.08","https://cdn.jsdelivr.net/gh/prebid/currency-file@1/latest.json","xhr","jsdelivr.net","jsDelivr","US","jsDelivr > Prospect One"
"2.08","https://cdn.privacy-mgmt.com/consent/tcfv2/vendor-list/categories","fetch","privacy-mgmt.com","","",""
"2.08","https://code.jquery.com/jquery-3.6.0.min.js","script","jquery.com","JS Foundation","US","JS Foundation"
"2.08","https://connect.facebook.net/en_US/sdk.js","script","facebook.net","Facebook","US","Facebook"
"2.08","https://connect.facebook.net/signals/config/338424401544922","script","facebook.net","Facebook","US","Facebook"
"2.08","https://contextual.media.net/nmedianet.js","script","media.net","Media.net","US","Media.net"
"2.08","https://contextual.media.net/smtr","script","media.net","Media.net","US","Media.net"
"2.08","https://cs.media.net/cksync","image","media.net","Media.net","US","Media.net"
"2.08","https://csync.smilewanted.com/","document","smilewanted.com","","",""
"2.08","https://csync.smilewanted.com/drop_cookie_sw.php","document","smilewanted.com","","",""
"2.08","https://csync.smilewanted.com/getuid","document","smilewanted.com","","",""
"2.08","https://de.tynt.com/deb/","document","tynt.com","33Across","US","33Across"
"2.08","https://dsum.casalemedia.com/rum","image","casalemedia.com","Index Exchange","CA","Index Exchange"
"2.08","https://fastlane.rubiconproject.com/a/api/fastlane.json","xhr","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.08","https://fls-eu.amazon-adsystem.com/1/associates-ads/1/OP/r/json","image","amazon-adsystem.com","Amazon Marketing Services","US","Amazon Marketing Services > Amazon"
"2.08","https://fonts.gstatic.com/s/merriweather/v30/u-440qyriQwlOrhSvowK_l5-fCZM.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.08","https://fonts.gstatic.com/s/roboto/v30/KFOkCnqEu92Fr1Mu51xIIzI.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.08","https://fonts.gstatic.com/s/robotocondensed/v25/ieVi2ZhZI2eCN5jzbjEETS9weq8-32meGCQYbw.woff2","font","gstatic.com","Google","US","Google > Alphabet"
"2.08","https://fundingchoicesmessages.google.com/img/px.gif","image","google.com","Google","US","Google > Alphabet"
"2.08","https://googleads.g.doubleclick.net/dbm/ad","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.08","https://googleads.g.doubleclick.net/pagead/html/r20221206/r20110914/zrt_lookup.html","document","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.08","https://googleads.g.doubleclick.net/xbbe/pixel","document","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.08","https://googleads4.g.doubleclick.net/pcs/view","fetch","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.08","https://hblg.media.net/clog","image","media.net","Media.net","US","Media.net"
"2.08","https://ib.adnxs.com/prebid/setuid","document","adnxs.com","Xandr","US","Xandr > AT&T"
"2.08","https://ic.tynt.com/r/d","document","tynt.com","33Across","US","33Across"
"2.08","https://ice.360yield.com/server_match","document","360yield.com","Improve Digital","NL","Improve Digital > Azerion"
"2.08","https://id5-sync.com/g/v2/102.json","xhr","id5-sync.com","ID5 Technology","UK","ID5 Technology"
"2.08","https://lg3.media.net/bping.php","image","media.net","Media.net","US","Media.net"
"2.08","https://lg3.media.net/bql.php","script","media.net","Media.net","US","Media.net"
"2.08","https://match.sharethrough.com/universal/v1","document","sharethrough.com","Sharethrough","US","Sharethrough"
"2.08","https://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css","stylesheet","bootstrapcdn.com","StackPath","US","StackPath"
"2.08","https://mc.yandex.ru/metrika/advert.gif","image","yandex.ru","Yandex","RU","Yandex"
"2.08","https://mp.4dex.io/prebid","xhr","4dex.io","","",""
"2.08","https://neopresse.cleverpush.com/iframe","document","cleverpush.com","","",""
"2.08","https://onetag-sys.com/prebid-request","xhr","onetag-sys.com","","",""
"2.08","https://p.typekit.net/p.gif","image","typekit.net","Adobe Fonts","US","Adobe Fonts > Adobe Systems"
"2.08","https://pagead2.googlesyndication.com/bg/T3BTWj-SqXOOtsP36vZJ1esojObpW8ivZm_viBadolo.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"2.08","https://pagead2.googlesyndication.com/pagead/js/r20221206/r20110914/elements/html/omrhp.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"2.08","https://pixel.rubiconproject.com/exchange/sync.php","document","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.08","https://platform.twitter.com/_next/static/chunks/0.bf1027b56ec9497157ca.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/1.65f30b6faef659663dce.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/2.691622e4391d1973cb65.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/4.158dc38fd991a081ad9e.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/main-5325a8272647bc330971.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/modules.3e7fdd96591c573dde4c.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/ondemand.Dropdown.32cd349402647790873d.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/pages/_app-86af437e3e28541d5e09.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/pages/timeline-profile/screen-name/%5BscreenName%5D-08f2e7c1cd158311a4c9.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/chunks/runtime-74f234aa9436f2491c35.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/wzQGmsQhwwAORd-fa3erc/_buildManifest.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/_next/static/wzQGmsQhwwAORd-fa3erc/_ssgManifest.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://platform.twitter.com/js/horizon_timeline.5b32f06df3f1186af2ebf11024b09726.js","script","twitter.com","Twitter","US","Twitter"
"2.08","https://pool.admedo.com/sync","image","admedo.com","","",""
"2.08","https://pool.admedo.com/ul_cb/sync","image","admedo.com","","",""
"2.08","https://prebid.a-mo.net/a/c","xhr","a-mo.net","","",""
"2.08","https://prebid.smilewanted.com/","xhr","smilewanted.com","","",""
"2.08","https://prod-ingestion.tracking.v2.yieldlove-ad-serving.net/v2/auction","xhr","yieldlove-ad-serving.net","","",""
"2.08","https://prod-ingestion.tracking.v2.yieldlove-ad-serving.net/v2/session","xhr","yieldlove-ad-serving.net","","",""
"2.08","https://rtb.openx.net/openrtbb/prebidjs","xhr","openx.net","OpenX","US","OpenX"
"2.08","https://s0.wp.com/wp-content/blog-plugins/wordads-classes/js/app.bundle.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"2.08","https://s0.wp.com/wp-content/blog-plugins/wordads-classes/js/notice.bundle.js","script","wp.com","Wordpress","US","Wordpress > Automattic"
"2.08","https://s0.wp.com/wp-content/themes/h4/global.css","stylesheet","wp.com","Wordpress","US","Wordpress > Automattic"
"2.08","https://s1.adform.net/stoat/626/s1.adform.net/bootstrap.js","script","adform.net","AdForm","DK","AdForm"
"2.08","https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html","document","rubiconproject.com","Rubicon Project","US","Rubicon Project"
"2.08","https://securepubads.g.doubleclick.net/gampad/ads","xhr","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.08","https://securepubads.g.doubleclick.net/tag/js/gpt.js","script","doubleclick.net","DoubleClick","US","DoubleClick > Google > Alphabet"
"2.08","https://spl.zeotap.com/","image","zeotap.com","Zeotap","DE","Zeotap"
"2.08","https://ssbsync.smartadserver.com/api/sync","document","smartadserver.com","Smart AdServer","FR","Smart AdServer"
"2.08","https://ssbsync.smartadserver.com/api/sync","image","smartadserver.com","Smart AdServer","FR","Smart AdServer"
"2.08","https://ssum-sec.casalemedia.com/usermatchredir","document","casalemedia.com","Index Exchange","CA","Index Exchange"
"2.08","https://static.addtoany.com/menu/svg/icons/facebook.js","script","addtoany.com","","",""
"2.08","https://static.addtoany.com/menu/svg/icons/twitter.js","script","addtoany.com","","",""
"2.08","https://static.cleverpush.com/channel/loader/QTWrbN5zWDT3m4obs.js","script","cleverpush.com","","",""
"2.08","https://static.cleverpush.com/sdk/chunk/103.b06b9a0145dcabe481ae.js","script","cleverpush.com","","",""
"2.08","https://static.cleverpush.com/sdk/chunk/115.ba0d7343026308ac5af6.js","script","cleverpush.com","","",""
"2.08","https://static.cleverpush.com/sdk/chunk/251.ff5b3c0c290e9961835b.js","script","cleverpush.com","","",""
"2.08","https://static.cleverpush.com/sdk/chunk/5.114db37e0f7e023a27ac.js","script","cleverpush.com","","",""
"2.08","https://static.cleverpush.com/sdk/chunk/720.88a3607d4c17ce2453f0.js","script","cleverpush.com","","",""
"2.08","https://static.cleverpush.com/sdk/chunk/818.2053369c6ba49d7081f4.js","script","cleverpush.com","","",""
"2.08","https://static.cloudflareinsights.com/beacon.min.js/vaafb692b2aea4879b33c060e79fe94621666317369993","script","cloudflareinsights.com","","",""
"2.08","https://static.criteo.net/js/ld/publishertag.prebid.js","xhr","criteo.net","Criteo","FR","Criteo"
"2.08","https://static.mailerlite.com/js/w/ml_jQuery.inputmask.bundle.min.js","script","mailerlite.com","","",""
"2.08","https://static.mailerlite.com/js/w/webforms.min.js","script","mailerlite.com","","",""
"2.08","https://static.smilewanted.com/js/decode_consent/decode_consent.js","script","smilewanted.com","","",""
"2.08","https://sync-eu.connectad.io/pixel/1","document","connectad.io","","",""
"2.08","https://sync-eu.connectad.io/syncer/1","document","connectad.io","","",""
"2.08","https://sync.1rx.io/usersync2/pubmatic","document","1rx.io","Blinkx","US","Blinkx > RhythmOne > Taptica > Marimedia"
"2.08","https://sync.connectad.io/umatch/1","document","connectad.io","","",""
"2.08","https://sync.connectad.io/umatch/1","image","connectad.io","","",""
"2.08","https://sync.smartadserver.com/getuid","document","smartadserver.com","Smart AdServer","FR","Smart AdServer"
"2.08","https://syndication.twitter.com/i/jot","image","twitter.com","Twitter","US","Twitter"
"2.08","https://tpc.googlesyndication.com/pagead/js/r20221206/r20110914/client/m_js_controller_fy2021.js","script","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"2.08","https://tpc.googlesyndication.com/simgad/10884668166204393149/downsize_200k_v1","image","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"2.08","https://tpc.googlesyndication.com/simgad/5409967305770495370/downsize_200k_v1","image","googlesyndication.com","AdSense","US","AdSense > Google > Alphabet"
"2.08","https://track.adform.net/adfscript/","script","adform.net","AdForm","DK","AdForm"
"2.08","https://track.adform.net/adfserve/","script","adform.net","AdForm","DK","AdForm"
"2.08","https://track.adform.net/csimpr/","ping","adform.net","AdForm","DK","AdForm"
"2.08","https://track.adform.net/serving/unload/","ping","adform.net","AdForm","DK","AdForm"
"2.08","https://u.openx.net/w/1.0/cm","document","openx.net","OpenX","US","OpenX"
"2.08","https://warp.media.net/rtb/resource/adperformance.js","script","media.net","Media.net","US","Media.net"
"2.08","https://widgets.outbrain.com/images/widgetIcons/achoice.svg","image","outbrain.com","Outbrain","US","Outbrain"
"2.08","https://ws-eu.assoc-amazon.com/widgets/cm","document","assoc-amazon.com","","",""
"2.08","https://wt.rqtrk.eu/","image","rqtrk.eu","","",""
"2.08","https://ww1097.smartadserver.com/genericpost","other","smartadserver.com","Smart AdServer","FR","Smart AdServer"
"2.08","https://ww1097.smartadserver.com/genericpost","xhr","smartadserver.com","Smart AdServer","FR","Smart AdServer"
"2.08","https://www.facebook.com/plugins/like.php","document","facebook.com","Facebook","US","Facebook"
"2.08","https://www.google-analytics.com/plugins/ua/ec.js","script","google-analytics.com","Google Analytics","US","Google Analytics > Google > Alphabet"
"2.08","https://www.google.com/recaptcha/api2/reload","xhr","google.com","Google","US","Google > Alphabet"
"2.08","https://www.googletagservices.com/tag/js/gpt.js","script","googletagservices.com","Google Tag Manager","US","Google Tag Manager > Google > Alphabet"
"2.08","https://www.youtube.com/iframe_api","script","youtube.com","YouTube","US","YouTube > Google > Alphabet"
"2.08","https://www.youtube.com/player_api","script","youtube.com","YouTube","US","YouTube > Google > Alphabet"
"2.08","https://x.bidswitch.net/sync","document","bidswitch.net","Bidswitch","US","Bidswitch > IPONWEB"
"2.08","https://yieldlove-d.openx.net/w/1.0/pd","document","openx.net","OpenX","US","OpenX"
"1.39","https://a.audrte.com/a","image","audrte.com","","",""
"1.39","https://a.audrte.com/g","image","audrte.com","","",""
"1.39","https://a.audrte.com/ptag","script","audrte.com","","",""
"1.39","https://a.audrte.com/ptrack","xhr","audrte.com","","",""
"1.39","https://a.vidoomy.com/api/rtbserver/cookie","image","vidoomy.com","","",""
"1.39","https://a4p.adpartner.pro/ssp/match","image","adpartner.pro","","",""
"1.39","https://abs.twimg.com/sticky/animations/like.4.json","fetch","twimg.com","Twitter","US","Twitter"
"1.39","https://accounts.google.com/ServiceLogin","document","google.com","Google","US","Google > Alphabet"
"1.39","https://acdn.adnxs.com/html5-lib/1.3.0/appnexus-html5-lib.min.js","script","adnxs.com","Xandr","US","Xandr > AT&T"
"1.39","https://acdn.adnxs.com/html5-lib/host/1.4.0/appnexus-html5-lib-host.min.js","script","adnxs.com","Xandr","US","Xandr > AT&T"
"1.39","https://ad4m.at/ad/sim/ix","image","ad4m.at","","",""
"1.39","https://ads.themoneytizer.com/moneybid7_22/build/dist/prebid.js","script","themoneytizer.com","","",""
"1.39","https://ads.themoneytizer.com/moneybid7_22/build_noconsent/dist/prebid.js","script","themoneytizer.com","","",""
"1.39","https://ads.us.e-planning.net/uspd/1/","document","e-planning.net","","",""
"1.39","https://adx.adform.net/adx/unload/","ping","adform.net","AdForm","DK","AdForm"
"1.39","https://affiliate.vitaminum.net/scripts/imp.php","image","vitaminum.net","","",""
"1.39","https://ajax.googleapis.com/ajax/libs/jquery/1.11.2/jquery.min.js","script","googleapis.com","Google APIs","US","Google APIs > Google > Alphabet"
"1.39","https://analytics.webpushr.com/impression/session","fetch","webpushr.com","","",""
"1.39","https://api.na-backend.odysee.com/api/v1/proxy","fetch","odysee.com","","",""
"1.39","https://api.na-backend.odysee.com/api/v1/proxy","other","odysee.com","","",""
"1.39","https://api.na-backend.odysee.com/api/v2/status","fetch","odysee.com","","",""
"1.39","https://api.odysee.com/file/list_blocked","fetch","odysee.com","","",""
"1.39","https://api.odysee.com/file/list_filtered","fetch","odysee.com","","",""
"1.39","https://api.odysee.com/geo/blocked_list","fetch","odysee.com","","",""
